url,Category,Sub Category,Sub-Category,Breadcumb,Title,Brand,Manufacturer,Product SKU,Description,Features,Includes,Specifications,Images
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3812,Power-Tools,Drain-Cleaning,Cutters-and-Accessories,Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3812,"Drop Head Straight Auger for 5/8"" Sectional Cable | Milwaukee Tool",Milwaukee,Milwaukee Tools,48-53-3812,"Our Drop Head Straight Auger is designed to easily navigate drain lines of back to back mounted fixtures and be the first exploration cable head attachment that you send down the line. This Drop Head Straight Auger is best used in 1-1/4"" - 2"" pipes. The auger has a steel construction and RUST GUARD™ plating that reduces corrosion, providing you with longer-lasting head attachments. This head attachment works with MILWAUKEE® 5/8"" x 7.5' Open Wind Sectional Cable designed for the Milwaukee M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable.","Designed to Easily Navigate Drain Lines of Back to Back Mounted Fixtures	 | Designed to be The First Exploration Cable Head Attachment That You Send Down The Line	 | For 1-1/4"" - 2"" Pipes  | Works with Milwaukee 7/8"" Sectional Cable	 | RUST GUARD™ Plating  Reduces Corrosion	 | Works with Milwaukee M18 FUEL™ Sewer Sectional Machine (2871-22), M18 FUEL™ Sectional Machine (2818-21) or other professional drain cleaning machines | Steel Construction | Interlocking Cable Connectors with Pin Key Release | Not Compatible with 5/8"" x 50' Open Wind Coupling Cable (48-53-2775) For M18 FUEL™ Switchpack | Pin Key Sold Separately	 | Attachment Head Toolbox Sold Separately","(1),Drop Head Straight Auger for Milwaukee® 5/8"" Sectional Cable,(48-53-3812)",{},"{'Zoom Image': '/-/media/Products/48-53-3812/48-53-3812_1.png?mw=520&mh=520&hash=F0E73BF2709B8BA61FC4EF392A4E4DCB', 'Thumbnail': '/-/media/Products/48-53-3812/48-53-3812_1.png?mw=85&mh=85&hash=80F35BE9B0CEA47D8FCAFB03908F8227'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/47-53-2874,Power-Tools,Drain-Cleaning,Cutters-and-Accessories,Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/47-53-2874,Small Rear Guide Hose for M18 FUEL Sectional Machine | Milwaukee Tool,Milwaukee,Milwaukee Tools,47-53-2874,"Our Small Rear Guide Hose is designed for the MILWAUKEE® M18 FUEL™ Sectional Machine when used with a 5/8"" x 7.5' section of cable. The rear guide hose contains the free-spinning cable off the back of the machine. This design protects and keeps the work area clean. The 6' 9"" hose features a tool-free, quick connection to easily connect the hose to the machine.","6' 9"" Rear Guide Hose | For Use with MILWAUKEE® M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable | Designed for 5/8"" x 7.5' Sectional Cable | Encloses the Spinning Cable to Help Protect and Keep Area Clean | Velcro Straps Allows Easiest Transportation and Storage  | Tool-Free Quick Connect to Machine	 | Product Weight: 4.3 lbs.	 | Machine Sold Separately	 | Replacement Rear Guide Hose	 | Cable Sold Separately","(1),Small Rear Guide Hose for M18 FUEL™ Sectional Machine,(47-53-2874)",{},"{'Zoom Image': '/-/media/Products/47-53-2874/47-53-2874_1.png?mw=520&mh=520&hash=D632305723FC29F5E086E223E511D588', 'Thumbnail': '/-/media/Products/47-53-2874/47-53-2874_1.png?mw=85&mh=85&hash=8031A8B38F188986440B87127449764A'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3814,Power-Tools,Drain-Cleaning,Cutters-and-Accessories,Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3814,"1-1/4"" Opening Tool for  5/8"" Sectional Cable | Milwaukee Tool",Milwaukee,Milwaukee Tools,48-53-3814,"Our 1-1/4"" Opening Tool is designed to penetrate hard blockages and get water flowing. This drain opening tool is best used in 1-1/4"" to 2"" pipes. The steel construction and RUST GUARD™ plating reduce corrosion, providing you with longer-lasting head attachments. This head attachment works with MILWAUKEE® 5/8"" x 7.5' Open Wind Sectional Cable designed for the Milwaukee M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable.","Designed to Penetrate Hard Blockages and Get Water Flowing	 | Works with Milwaukee 5/8"" Sectional Cable (48-53-3839)	 | For 1-1/4"" - 2""  Pipes 	 | RUST GUARD™ Plating  Reduces Corrosion | Works with Milwaukee M18 FUEL™ Sewer Sectional Machine (2871-22), M18 FUEL™ Sectional Machine (2818-21) or other professional drain cleaning machines | Steel Construction	 | Interlocking Cable Connectors with Pin Key Release | Not Compatible with 5/8"" x 50' Open Wind Coupling Cable (48-53-2775) For M18 FUEL™ Switchpack | Pin Key Sold Separately	 | Attachment Head Toolbox Sold Separately","(1),1-1/4"" Opening Tool for Milwaukee® 5/8"" Sectional Cable,(48-53-3814)",{},"{'Zoom Image': '/-/media/Products/48-53-3814/48-53-3814_1.png?mw=520&mh=520&hash=E80EAC3CF2138FF7199FC69420F6BB08', 'Thumbnail': '/-/media/Products/48-53-3814/48-53-3814_1.png?mw=85&mh=85&hash=A32C4765EF1A38C4627AF50FEEFC3A6F'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3811,Power-Tools,Drain-Cleaning,Cutters-and-Accessories,Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3811,"Drop Head Bulb Auger for 5/8"" Sectional Cable | Milwaukee Tool",Milwaukee,Milwaukee Tools,48-53-3811,"Our Large Rear Guide Hose is designed for the MILWAUKEE® M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable. The rear guide hose contains the free-spinning cable off the back of the machine. This design protects and keeps the work area clean. The 12' 10"" hose features a tool-free, quick connection to easily connect the hose to the machine.","Designed to Easily Navigate Drain Lines of Back to Back Mounted Fixtures	 | Designed to be The First Exploration Cable Head Attachment That You Send Down The Line	 | For 1-1/2"" - 2""  Pipes  | Works with Milwaukee 7/8"" Sectional Cable	 | RUST GUARD™ Plating  Reduces Corrosion	 | Works with Milwaukee M18 FUEL™ Sewer Sectional Machine (2871-22), M18 FUEL™ Sectional Machine (2818-21) or other professional drain cleaning machines | Steel Construction	 | Interlocking Cable Connectors with Pin Key Release	 | Not Compatible with 5/8"" x 50' Open Wind Coupling Cable (48-53-2775) For M18 FUEL™ Switchpack	 | Pin Key Sold Separately	 | Attachment Head Toolbox Sold Separately","(1),Drop Head Bulb Auger for Milwaukee® 5/8"" Sectional Cable,(48-53-3811)",{},"{'Zoom Image': '/-/media/Products/48-53-3811/48-53-3811_1.png?mw=520&mh=520&hash=B3E1F818231A9467373BA084AEE1EFB9', 'Thumbnail': '/-/media/Products/48-53-3811/48-53-3811_1.png?mw=85&mh=85&hash=43074C4EBBB17FBE5257B09A2190DEB0'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/47-53-2869,Power-Tools,Drain-Cleaning,Cutters-and-Accessories,Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/47-53-2869,5/8” X 7-1/2' All-Purpose Open Wind Sectional Cable | Milwaukee Tool,Milwaukee,Milwaukee Tools,47-53-2869,"Our Small Cable Container is designed for MILWAUKEE® 5/8"" Sectional Cables, providing easier transportation of sectional cables on and off the job. The enclosed cable container contains the mess to help keep your work area clean and has a drainage port for all unwanted liquid to be drained from the container if needed. The stackable design provides you with a more organized work area and van. Our cable container holds up to nine sections of 5/8"" x 7.5' cables.","Cable Container Capacity: (9) 5/8"" x 15"" Sections, 67.5 ft Total Length	 | Enclosed Cable Container Contains the Mess	 | Drainage Port Allows All Unwanted Liquid To Escape When in the Draining Orientation | For use with Milwaukee or Other Professional Sectional Drain Cleaning Cables	 | Ensures Easy Transportation of Sectional Cables	 | Cable Container Weight: 6lbs (Without Cable)	 | Ergonomic Handle for Most Comfortable Transportation	 | Drainage Port to Remove Unwated Liquid	 | Designed for the MILWAUKEE® 5/8"" Sectional Cables	 | Cable Sold Separately","(1),Small Cable Container for Sectional Cable,(47-53-2869)",{},"{'Zoom Image': '/-/media/Products/47-53-2869/47-53-2869_1.png?mw=520&mh=520&hash=305505D4178D50720950116A4DA82AF8', 'Thumbnail': '/-/media/Products/47-53-2869/47-53-2869_1.png?mw=85&mh=85&hash=B8BBB5E07A967F31690130BF8E27D217'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3813,Power-Tools,Drain-Cleaning,Cutters-and-Accessories,Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3813,"Funnel Auger for Milwaukee® 5/8"" Sectional Cable",Milwaukee,Milwaukee Tools,48-53-3813,"Our Funnel Auger is designed to clear the remnants left in the pipe from the Straight Auger. This funnel drain pipe auger can also be used to retrieve items in the line. This funnel auger is best used in 1-1/4"" - 2"" pipes. The steel construction and RUST GUARD™ plating reduce corrosion, providing you with longer-lasting head attachments. This head attachment works with MILWAUKEE® 5/8"" x 7.5' Open Wind Sectional Cable designed for the Milwaukee M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable.","Designed to Retrieve Items in Drain Lines	 | Works with Milwaukee 5/8"" Sectional Cable (48-53-3839)	 | For 1-1/4"" - 2""  Pipes | RUST GUARD™ Plating  Reduces Corrosion | Works with Milwaukee M18 FUEL™ Sewer Sectional Machine (2871-22), M18 FUEL™ Sectional Machine (2818-21) or other professional drain cleaning machines	 | Steel Construction	 | Interlocking Cable Connectors with Pin Key Release	 | Not Compatible with 5/8"" x 50' Open Wind Coupling Cable (48-53-2775) For M18 FUEL™ Switchpack	 | Pin Key Sold Separately	 | Attachment Head Toolbox Sold Separately","(1),Funnel Auger for Milwaukee® 5/8"" Sectional Cable,(48-53-3813)",{},"{'Zoom Image': '/-/media/Products/48-53-3813/48-53-3813_1.png?mw=520&mh=520&hash=E504BD8175CF8C201427E897C577511D', 'Thumbnail': '/-/media/Products/48-53-3813/48-53-3813_1.png?mw=85&mh=85&hash=65E4A5DABF4A62BB5E7F1F4CB8D82838'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3828,Power-Tools,Drain-Cleaning,Cutters-and-Accessories,Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3828,"Flexible Funnel Auger for 7/8"" Sectional Cable | Milwaukee Tool",Milwaukee,Milwaukee Tools,48-53-3828,"Our Flexible Funnel Auger is designed to retrieve items in the line for 2"""" - 3"""" pipes. The steel construction and RUST GUARD™ plating reduce corrosion, giving you longer-lasting head attachments. This auger head attachment works with MILWAUKEE® 7/8"""" Open Wind Sectional Cable designed for the Milwaukee M18 FUEL™ Sectional Machine for 5/8"""" and 7/8"""" Cable and M18 FUEL™ Sewer Sectional Machine with CABLE-DRIVE™	 ","Designed for 2"" - 3"" Drain Lines in Order to Retrieve Items in The Line | Works with Milwaukee 7/8"" Sectional Cable | For 2"" - 3""  Pipes | RUST GUARD™ Plating  Reduces Corrosion | Works with Milwaukee M18 FUEL™ Sewer Sectional Machine (2871-22), M18 FUEL™ Sectional Machine (2818-21) or other professional drain cleaning machines | Steel Construction	 | Interlocking Cable Connectors with Pin Key Release | Cable Sold Separately | Pin Key Sold Separately | Attachment Head Toolbox Sold Separately","(1),Flexible Funnel Auger for Milwaukee® 7/8"" Sectional Cable,(48-53-3828)",{},"{'Zoom Image': '/-/media/Products/48-53-3828/48-53-3828_1.png?mw=520&mh=520&hash=DA7AB547E066612A273E27A9EFA439B4', 'Thumbnail': '/-/media/Products/48-53-3828/48-53-3828_1.png?mw=85&mh=85&hash=6F7103E77CD8B663DFEE0C7D8EC26F33'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Drain-Cleaning-Cables/48-53-2680,Power-Tools,Drain-Cleaning,Drain-Cleaning-Cables,Products/Power-Tools/Drain-Cleaning/Drain-Cleaning-Cables/48-53-2680,5/8” X 7-1/2' All-Purpose Open Wind Sectional Cable | Milwaukee Tool,Milwaukee,Milwaukee Tools,48-53-2680,"Our Cables are constructed of industrial steel spring. The cable carries power through the end for maximum clog crushing force. These general pipe cleaner cables are compatible with the MILWAUKEE® M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable. ","Compatible with the MILWAUKEE® M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable	 | For 1-1/4"" - 2"" drain lines	 | Not compatible with M18 FUEL™ SWITCH PACK™ Sectional Drum Machine	 | Carry Maximum Power to clogs at any distance	  | Industrial Steel Spring	 | Attachment Heads Sold Separately 	 | Interlocking Cable Connectors with Pin Key Release | Cable Containers Sold Separately	 | Pin Key Sold Separately	 | Attachment Heads and Toolbox Sold Separately","(1),5/8” X 7-1/2' All-Purpose Open Wind Sectional Cable,(48-53-2680)",{},"{'Zoom Image': '/-/media/Products/Hidden-PIPs/48-53-2680_1.png?mw=520&mh=520&hash=1B2E8D2019B754B2D092D9580DC8BC8B', 'Thumbnail': '/-/media/Products/Hidden-PIPs/48-53-2680_1.png?mw=85&mh=85&hash=A161E0E106021F52107CAF61124DA35F'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/47-53-2873,Power-Tools,Drain-Cleaning,Cutters-and-Accessories,Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/47-53-2873,Large Rear Guide Hose for M18 FUEL Sectional Machine | Milwaukee Tool,Milwaukee,Milwaukee Tools,47-53-2873,"Our Large Rear Guide Hose is designed for the MILWAUKEE® M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable. The rear guide hose contains the free-spinning cable off the back of the machine. This design protects and keeps the work area clean. The 12' 10"" hose features a tool-free, quick connection to easily connect the hose to the machine.","12' 10"" Rear Guide Hose	 | For Use with MILWAUKEE® M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable	 | Designed for 7/8"" x 15' Sectional Cable	 | Encloses the Spinning Cable to Help Protect and Keep Area Clean	 | Velcro Straps Allows Easiest Transportation and Storage  | Tool-Free Quick Connect to Machine	 | Product Weight: 8.6 lbs.	 | Machine Sold Separately	 | Replacement Rear Guide Hose	 | Cable Sold Separately","(1),Large Rear Guide Hose for M18 FUEL™ Sectional Machine,(47-53-2873)",{},"{'Zoom Image': '/-/media/Products/Hidden-PIPs/47-53-2873_1.png?mw=520&mh=520&hash=510B8D402DC581F33989EB7E08F6DB11', 'Thumbnail': '/-/media/Products/Hidden-PIPs/47-53-2873_1.png?mw=85&mh=85&hash=21671C8F537D0D426BA17C1C1F37AC28'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3820,Power-Tools,Drain-Cleaning,Cutters-and-Accessories,Products/Power-Tools/Drain-Cleaning/Cutters-and-Accessories/48-53-3820,"1-1/4"" - 2"" Head Attachment Kit for 5/8"" Sectional Cable | Milwaukee Tool",Milwaukee,Milwaukee Tools,48-53-3820,"Our 1-1/4""-2"" Head Attachment Kit for 5/8"" Sectional Cable includes all the tools you need to clear the most common clogs in smaller drain lines. The durable steel construction and RUST GUARD™ plating reduce corrosion, giving you longer-lasting accessory heads. This pipe clearing tool kit includes six cable head attachments, a pin key, and a carrying case. It is designed to work with MILWAUKEE® 5/8"" x 7.5' Open Wind Sectional Cable designed for the Milwaukee M18 FUEL™ Sectional Machine for 5/8"" and 7/8"" Cable.","Works with Milwaukee 5/8"" Sectional Cable (48-53-3839)	 | For 1-1/4"" - 2""  Pipes	 | RUST GUARD™ Plating  on All Attachment Heads Reduces Corrosion	 | 6PC Accessory Set for Milwaukee 5/8"" Sectional Cable	Steel Construction	 | Interlocking Cable Connectors with Pin Key Release	 | Not Compatible with 5/8"" x 50' Open Wind Coupling Cable (48-53-2775) For M18 FUEL™ Switchpack	 | Cable Sold Separately	 | Pin Key Included","(1),Drop Head Bulb Auger for Milwaukee® 5/8"" Sectional Cable,(48-53-3811),(1),Drop Head Straight Auger for Milwaukee® 5/8"" Sectional Cable,(48-53-3812),(1),Funnel Auger for Milwaukee® 5/8"" Sectional Cable,(48-53-3813),(1),1-1/4"" Opening Tool for Milwaukee® 5/8"" Sectional Cable,(48-53-3814),(1),1-1/2"" Opening Tool for Milwaukee® 5/8"" Sectional Cable,(48-53-3815),(1),Pin Key,(48-53-2829),(1),Cable Head Accessory Case,(48-53-2839)",{},"{'Zoom Image': '/-/media/Products/48-53-3820/48-53-3820_Hero-Image-alternate.png?mw=520&mh=520&hash=123665FE15288D5023455C451E221F62', 'Thumbnail': '/-/media/Products/48-53-3820/48-53-3820_Hero-Image-alternate.png?mw=85&mh=85&hash=3B7AAB4AD81DA72ECA03B58C57E42665'}"
https://www.milwaukeetool.com/Products/Power-Tools/Fastening/49-16-2854,Power-Tools,Fastening,49-16-2854,Products/Power-Tools/Fastening/49-16-2854,M18 FUEL Compact Impact Wrench Protective Boot | Milwaukee Tool,Milwaukee,Milwaukee Tools,49-16-2854,"Our M18 FUEL™ Compact Impact Wrench Protective Boot offers you a lightweight, durable covering that prevents damage to the impact wrench and work surface. The rubber design withstands corrosive materials commonly found in maintenance environments. This MILWAUKEE® tool boot fits M18 FUEL™ Compact Impact Wrench models beginning with numbers 2854, 2855, and 2855P. Use on any other product may result in damage to tool motor and may void tool warranty. Not made for use on or near live electrical circuits.","
Form-fitting, lightweight design 	 | Adds minimal size or weight to the tool	 | Flexible material allows for easy install and removal	 | Best in class performance	 | Not made for use on or near live electrical circuits	 | Withstands corrosive materials","(1),M18 FUEL™ Compact Impact Wrench Protective Boot,(49-16-2854)","{'Height': '2.57""', 'Length': '4.2""', 'Weight': '0.17lbs', 'Width': '2.76""'}","{'Zoom Image': '/-/media/Products/49-16-2854/49-16-2854_1.png?mw=520&mh=520&hash=474221BF866996CA58D86BB435547FF0', 'Thumbnail': '/-/media/Products/49-16-2854/49-16-2854_1.png?mw=85&mh=85&hash=088BB6E3B837EC95638E367C00FF8B99'}"
https://www.milwaukeetool.com/Products/Power-Tools/Lasers/48-35-1311,Power-Tools,Lasers,48-35-1311,Products/Power-Tools/Lasers/48-35-1311,360° Laser Bracket | Milwaukee Tool,Milwaukee,Milwaukee Tools,48-35-1311,"Our 360° Laser Bracket is an adaptable laser attachment that contributes to the fastest laser setup. With the Multi-Plane Rotational Adjustment, you can easily mount lasers on flat, horizontal, or vertical materials. The amplified rare earth magnets provide a strong hold onto metal surfaces. The strong magnets combined with integrated screw and nail hang holes make setup easy and efficient in any environment. The 360° Laser Bracket Mount also features a precision vertical adjustment that makes aligning horizontal lines much faster. The bottom has 1/4-20"" threading that easily attaches to most tripods. The MILWAUKEE® 360° Laser Bracket is compatible with all Milwaukee  Line & Plane Lasers and is covered by a Limited Lifetime Warranty.",Multi-Plane Rotational Adjustment 	 | Micro Control: Precise Vertical Alignment 	 | Maximum Strength Amplified Rare Earth Magnets	 | 1/4-20 & 5/8 - 11 Thread Mount	 | Adjustment Lock  | Integrated Screw and Nail Hang Hole	 | Non-marring Rubber Pads	 | For use with Milwaukee® Cross Line and Plane Lasers  | Limited Lifetime Warranty ,"(1),360°  Laser Bracket,(48-35-1311)",{},"{'Zoom Image': '/-/media/Products/48-35-1311/48-35-1311_2.png?mw=520&mh=520&hash=5892C578AC381343EF466105B095D5CF', 'Thumbnail': '/-/media/Products/48-35-1311/48-35-1311_2.png?mw=85&mh=85&hash=D30E6DA3F1172C2DF984F45DE50D5665'}"
https://www.milwaukeetool.com/Products/Power-Tools/Lasers/48-35-1111,Power-Tools,Lasers,48-35-1111,Products/Power-Tools/Lasers/48-35-1111,Responsive Laser Alignment Target | Milwaukee Tool,Milwaukee,Milwaukee Tools,48-35-1111,"Our Responsive Laser Alignment Target provides the fastest, most visible alignment feedback when setting lasers with a point on the floor or checking an offset. The X design provides responsive centering feedback that guides your line to the center, making the alignment process faster, while the high visibility illumination makes it easy to see. This laser X target also features a wide magnetic base that is perfect for floor use or magnetically attaching to ferrous surfaces. The MILWAUKEE® Responsive Laser Alignment Target is compatible with all green lasers and is backed by a Limited Lifetime Warranty.","High Visibility Illumination 	 | Responsive Centering Alignment 	 | Wide Magnetic Base	 | 1/4"" & 1cm Increments 	 | Hang Hole | High Contrast Reflective Surface  | Rare Earth Magnets 	 | For use with Green Lasers 	 | Limited Lifetime Warranty ","(1),Responsive Laser Alignment Target,(48-35-1111)",{},"{'Zoom Image': '/-/media/Products/48-35-1111/48-35-1111_1.png?mw=520&mh=520&hash=6EBC690707CFF451621BBB744A0CB8FC', 'Thumbnail': '/-/media/Products/48-35-1111/48-35-1111_1.png?mw=85&mh=85&hash=5796C7785D7A969945517A2AA30C0363'}"
https://www.milwaukeetool.com/Products/Power-Tools/Lasers/3510-21,Power-Tools,Lasers,3510-21,Products/Power-Tools/Lasers/3510-21,USB Rechargeable Green 3-Point Laser | Milwaukee Tool,Milwaukee,Milwaukee Tools,3510-21,"Our USB Rechargeable Green 3 Point Laser is powered by REDLITHIUM™ USB, delivering you all-day runtime and uncompromised visibility. The high-intensity laser beams allow the green points to be visible up to 150' for fast, accurate point transfer. The Integrated Adjustable Clearance Bracket enables this 3 point laser level to easily fit over steel stud track or create clearance for marking the floor. This green laser level features amplified rare earth magnets, providing a strong hold onto metal surfaces. The integrated screw and nail hang holes allow easy and efficient setup in any environment. You can charge REDLITHIUM™ USB Batteries inside the laser via a Micro USB or swap it out with additional REDLITHIUM™ USB Batteries for virtually no downtime. The MILWAUKEE® USB Rechargeable Green 3 Point Laser is covered by a two-year warranty.","15+ Hour Runtime – Removable, Rechargeable Battery	 | High Intensity Green | Integrated Adjustable Clearance	 | 150 ft Working Range | Accuracy: +/- 1/8"" @ 33 ft | 1/4-20 Thread Mount | Locking Pendulum	 | Self Leveling: +/- 4° Tilt	 | IP54 Rating	 | 1m Impact Resistance | Internally charges REDLITHIUM™ USB batteries through micro-USB port	 | 2 Year Tool Warranty  | 2 Year Warranty on REDLITHIUM™ USB battery","(1),USB Rechargeable Green 3-Point Laser,(3510-21),(1),REDLITHIUM® USB 3.0AH Battery,(48-11-2131),
                        ,(1),
                        ,2 foot Heavy Duty Cable,
                    ,
                        ,(1),
                        ,2.1A Wall Plug,
                    ,
                        ,(1),
                        ,Carrying Case,
                    ","{'Weight': '1.8 lb', 'Width': '2.8""', 'Height': '5""', 'Length': '6""'}","{'Zoom Image': '/-/media/Products/3510/3510-21_Beams.png?mw=520&mh=520&hash=6AEF934AB2ED5B704EF58B7A16BE0F0B', 'Thumbnail': '/-/media/Products/3510/3510-21_Beams.png?mw=85&mh=85&hash=D50EF0BF932A445E20223EF0F82E040C'}"
https://www.milwaukeetool.com/Products/Hand-Tools/Pliers/Speciality-Pliers/48-22-3078,Hand-Tools,Pliers,Speciality-Pliers,Products/Hand-Tools/Pliers/Speciality-Pliers/48-22-3078,7-in-1 High-Leverage Pliers Combination | Milwaukee Tool,Milwaukee,Milwaukee Tools,48-22-3078,"Our 7-in-1 High-Leverage Combination Pliers feature seven core functions for electrical installation. The wide jaw pliers make grabbing and twisting wire easy, while the crimper provides you with added functionality when working with both insulated and non-insulated terminals. The wire cutter, wire stripper, and loop maker allow you to make quick wire preparation. The built-in reamer allows you to ream ½” through 1” conduit, while the bolt cutter cuts #6 and #8 bolts. A swing-lock design delivers fast, one-handed operation, and the high-leverage handles make cutting and crimping easier. The MILWAUKEE® 7-in-1 electrical pliers provide maximum productivity and are perfect for the toughest jobsites.	","Wide Jaw Pliers	 | Crimper	 | Wire Stripper - Strips 8-18awg Solid and 10-20awg Stranded Wire	 | Wire Cutter - Cuts up to (4) 12awg Wires | Loop Maker	 | Reamer - Ream 1/2"" -1"" Conduit | Bolt Cutter - Cut #6 and #8 Bolts	 | High Leverage Handles	 | Tether Ready Lanyard Hole","(1),7IN1 High-Leverage Combination Pliers,(48-22-3078)",{},"{'Zoom Image': '/-/media/Products/48-22-3078/48-22-3078_1.png?mw=520&mh=520&hash=41292A601251F32F9733C2C944E1941D', 'Thumbnail': '/-/media/Products/48-22-3078/48-22-3078_1.png?mw=85&mh=85&hash=708911817E58851842E519648E5ADDE8'}"
https://www.milwaukeetool.com/Products/Power-Tools/Lasers/3522-21,Power-Tools,Lasers,3522-21,Products/Power-Tools/Lasers/3522-21,USB Rechargeable Green Cross Line & Plumb Points Laser | Milwaukee Tool,Milwaukee,Milwaukee Tools,3522-21,"Our USB Rechargeable Green Cross Line and Plumb Points Laser is powered by REDLITHIUM™ USB, delivering all day runtime and uncompromised visibility. The high-intensity laser beams allow you to see the green beams, lines, and plumb points up to 100' for fast and accurate leveling and alignment. The integrated magnetic bracket features a micro-adjust control that pivots on point, giving you a faster set-up and point to point alignment at long distances. This cross line laser with plumb points features amplified rare earth magnets provide a strong hold onto metal surfaces with integrated screw and nail hang holes that make setup easy and efficient in any environment. You can charge the REDLITHIUM™ USB Battery inside the laser via Micro USB or swap it out with additional REDLITHIUM™ USB Batteries for virtually no downtime. The MILWAUKEE® USB Rechargeable Green Cross Line and Plumb Points Laser is great for any trade professional and is covered by a two-year warranty. ","8+ Hour Runtime – Removable, Rechargeable Battery | High Intensity Green | Micro-Control –Pivots on Point | 100 ft Working Range | 165 ft Range with Detector | Accuracy: +/- 1/8"" @ 33 ft | 1/4-20 Thread Mount | Locking Pendulum	 | 2"" Plumb Point Access with Riser | Self Leveling: +/- 4° Tilt | IP54 Rating | 1m Impact Resistance | Internally charges REDLITHIUM™ USB batteries through micro-USB port | 2 Year Tool Warranty  | 2 Year Warranty on REDLITHIUM™ USB battery","(1),USB Rechargeable Green Cross Line & Plumb Points Laser,(3522-21),(1),REDLITHIUM® USB 3.0AH Battery,(48-11-2131),
                        ,(1),
                        ,2 foot Heavy Duty Cable,
                    ,
                        ,(1),
                        ,2.1A Wall Plug,
                    ,
                        ,(1),
                        ,Carrying Case,
                    ","{'Weight': '2.2 lb', 'Width': '3.5""', 'Height': '5""', 'Length': '6""'}","{'Zoom Image': '/-/media/Products/3522/3522-21_Beams.png?mw=520&mh=520&hash=FCF99431D4F227D4AD51771B0F4CC358', 'Thumbnail': '/-/media/Products/3522/3522-21_Beams.png?mw=85&mh=85&hash=1A7C74FCBF3DFDFA97AFE0A15AF2834D'}"
